,Unnamed: 0,text,label
383,383,"Yes, this is one of THOSE movies, so terrible, so insipid, so trite, that you will not be able to stop laughing. I have watched comedies, good comedies, and laughed less than my wife and I laughed at this movie. The other comments give the idea well enough. The characters are so unpleasant you cheer the rats on, the effects are so poorly done you wonder whose elementary school art class was in charge, the acting-- oh the acting-- talk about tired dialogue and embarrassing pauses.<br /><br />But ",0
3224,3224,"This series got me into Deighton's writing and the genre when I was younger and I love this presentation of the story. I would however disagree with the above comment. From what I have read in the past, it is not Holm's performance that lead Deighton to refuse to have the series released but the butchering that all three books received in the translation to the screen. A great example of this is the rewrite of the boarder crossing that ended Samson's field career. The scene is not in the book, t",1
3091,3091,"This is an embarrassment to everyone and everything used in making this joke. I personally don't care one way or another about Jessica Simpson and her talent or whatever so many people find fascinating about her. Just as a movie this is something that wouldn't even get a passing grade in film school. The script is a mess, the acting is atrocious, and the fact Luke Wilson (co-writer of ""Bottle Rocket"") did this makes me wonder what the hell he was thinking. He did ""Old School"" for crying out loud",0
3954,3954,"It was life-changing, IT REALLY WAS!!!The Man In The Moon is a breathtaking experience to watch.The acting was fabulous, the story line was great, and this was a perfect start for Reese Witherspoon's career.I don't see how anyone couldn't love this film.Sure, it's not the best movie ever, even though it was close to it, but it was highly amusing to watch, and I even had a big laugh at one of the jokes, and a lot of other little laughs.Of course, there was some cry your heart out moments too, but",1
3917,3917,"This has to be some of the worst direction I've seen. The close-up can be a very powerful shot, but when every scene consists of nothing but close-ups, it loses all its impact. <br /><br />Tony Scott has some very beautiful scenery to work with, the backdrops of Mexico, the cantinas, the beautiful estate where Anthony Quinn lives, and the dusty towns Costner rolls through on his journey for revenge. Unfortunately we only catch quick glimpses of these places before the camera cuts to a picture of",0
1832,1832,"I saw this movie when it first came out. It was an official selection for the Temecula Valley International Film Festival and I voted for it for best picture.<br /><br />Justine Priestley is hot as the psychotic, but complex Amanda. This is not your ordinary psycho movie. Lots of interesting and original slants on the genre. Sort of a ""Fatal Attraction"" for the younger set with some great blues music mixed in as the object of Amanda's affection is married to an up and coming blues singer who has",1
3116,3116,"After watching the rather sloppy WW1 spy thriller, Madam Lili (1969)starring Julie Andrews on tv this afternoon, I suddenly thought I had seen a far superior WW1 spy thriller. All I could remember was that it was produced by Dino De Laurentis. It only took a short search on IMDB to find Fraulein Doktor. Once I recognised the title the memories came flooding back. It is, for its time, a reasonably well crafted story revolving around true events such as the death of Kitchener and the German offens",1
1428,1428,"I'm sorry to report that I have seen this film several times. When it bombed at the box office, it was repeated nightly for about a month on HBO. And I watched it over and over because television in general is so bad--or was at that time. I no longer watch, so it might be wonderful now--like Samuel L Jackson says about swine, ""It might taste like sweet potato pie, but I'll never know because I wouldn't eat the filthy mfer."" Let's see. Dudley plays Arthur wandering in the desert, always a few ste",0
1622,1622,"I admit that for the first 20 minutes or so of this film I wasn't entirely sure I was going to sit through the whole thing. Like many other people, I found it pretty boring, and I wasn't entirely looking forward to an hour and a half of watching this guy bite icicles and stick them together. However, if you sit through the creation of his first work long enough to see the finished product, you get an idea of how impressive the rest of the film is. I really think it's sad that so many people foun",1
2251,2251,"I have to say that this TV movie was the work that really showed how talented Melissa Joan Hart is. We are so used to, now, seeing her in a sitcom and I really hope that a TV station will show this TV movie again soon as it will show the Sabrina fans that MJH shines in a drama. Seen as we have watched her on Sabrina now for now 5 years and so to give the viewers a taste of her much unused talent would be a plus. Melissa plays her role so well in this wanting her parents ""done away"" with so she c",1
